Chemin,Format,Train_Test,Classe,Nom,Type,Largeur,Hauteur,Canaux,Doute_Carre
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114153456_0289_T_000001.tif,Ori,train,hot cell,DJI_20231114153456_0289_T_000001,.tif,78,56,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114153515_0298_T_000002.tif,Ori,train,hot cell,DJI_20231114153515_0298_T_000002,.tif,78,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114153515_0298_T_000003.tif,Ori,train,hot cell,DJI_20231114153515_0298_T_000003,.tif,76,57,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114153612_0326_T_000001.tif,Ori,train,hot cell,DJI_20231114153612_0326_T_000001,.tif,55,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114153711_0355_T_000001.tif,Ori,train,hot cell,DJI_20231114153711_0355_T_000001,.tif,81,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154000_0438_T_000001.tif,Ori,train,hot cell,DJI_20231114154000_0438_T_000001,.tif,61,54,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154037_0456_T_000001.tif,Ori,train,hot cell,DJI_20231114154037_0456_T_000001,.tif,61,59,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154037_0456_T_000002.tif,Ori,train,hot cell,DJI_20231114154037_0456_T_000002,.tif,77,55,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154037_0456_T_000003.tif,Ori,train,hot cell,DJI_20231114154037_0456_T_000003,.tif,77,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154126_0480_T_000001.tif,Ori,train,hot cell,DJI_20231114154126_0480_T_000001,.tif,80,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114154700_0003_T_000001.tif,Ori,train,hot cell,DJI_20231114154700_0003_T_000001,.tif,76,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114160139_0434_T_000001.tif,Ori,train,hot cell,DJI_20231114160139_0434_T_000001,.tif,64,47,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231114160206_0447_T_000001.tif,Ori,train,hot cell,DJI_20231114160206_0447_T_000001,.tif,57,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116131741_0055_T_000001.tif,Ori,train,hot cell,DJI_20231116131741_0055_T_000001,.tif,132,48,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116141807_0104_T_000001.tif,Ori,train,hot cell,DJI_20231116141807_0104_T_000001,.tif,54,115,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116141813_0107_T_000001.tif,Ori,train,hot cell,DJI_20231116141813_0107_T_000001,.tif,54,112,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116141840_0120_T_000001.tif,Ori,train,hot cell,DJI_20231116141840_0120_T_000001,.tif,55,117,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116141840_0120_T_000002.tif,Ori,train,hot cell,DJI_20231116141840_0120_T_000002,.tif,54,107,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116141840_0120_T_000003.tif,Ori,train,hot cell,DJI_20231116141840_0120_T_000003,.tif,56,107,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116142543_0060_T_000001.tif,Ori,train,hot cell,DJI_20231116142543_0060_T_000001,.tif,62,117,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116142543_0060_T_000002.tif,Ori,train,hot cell,DJI_20231116142543_0060_T_000002,.tif,60,100,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116162304_0206_T_000001.tif,Ori,train,hot cell,DJI_20231116162304_0206_T_000001,.tif,89,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116162819_0362_T_000006.tif,Ori,train,hot cell,DJI_20231116162819_0362_T_000006,.tif,87,50,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116162819_0362_T_000008.tif,Ori,train,hot cell,DJI_20231116162819_0362_T_000008,.tif,87,49,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116162835_0370_T_000001.tif,Ori,train,hot cell,DJI_20231116162835_0370_T_000001,.tif,63,64,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116162903_0384_T_000006.tif,Ori,train,hot cell,DJI_20231116162903_0384_T_000006,.tif,90,51,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231116163240_0491_T_000003.tif,Ori,train,hot cell,DJI_20231116163240_0491_T_000003,.tif,79,52,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154012_0004_T_000001.tif,Ori,train,hot cell,DJI_20231121154012_0004_T_000001,.tif,67,108,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154012_0004_T_000002.tif,Ori,train,hot cell,DJI_20231121154012_0004_T_000002,.tif,69,108,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154012_0004_T_000003.tif,Ori,train,hot cell,DJI_20231121154012_0004_T_000003,.tif,70,107,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154012_0004_T_000004.tif,Ori,train,hot cell,DJI_20231121154012_0004_T_000004,.tif,70,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154012_0004_T_000005.tif,Ori,train,hot cell,DJI_20231121154012_0004_T_000005,.tif,69,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154031_0013_T_000002.tif,Ori,train,hot cell,DJI_20231121154031_0013_T_000002,.tif,64,113,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154031_0013_T_000003.tif,Ori,train,hot cell,DJI_20231121154031_0013_T_000003,.tif,65,113,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154031_0013_T_000004.tif,Ori,train,hot cell,DJI_20231121154031_0013_T_000004,.tif,63,110,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154035_0015_T_000001.tif,Ori,train,hot cell,DJI_20231121154035_0015_T_000001,.tif,65,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154044_0019_T_000001.tif,Ori,train,hot cell,DJI_20231121154044_0019_T_000001,.tif,69,110,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154044_0019_T_000002.tif,Ori,train,hot cell,DJI_20231121154044_0019_T_000002,.tif,69,108,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154131_0041_T_000002.tif,Ori,train,hot cell,DJI_20231121154131_0041_T_000002,.tif,66,91,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154131_0041_T_000003.tif,Ori,train,hot cell,DJI_20231121154131_0041_T_000003,.tif,64,89,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154131_0041_T_000004.tif,Ori,train,hot cell,DJI_20231121154131_0041_T_000004,.tif,62,89,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154131_0041_T_000005.tif,Ori,train,hot cell,DJI_20231121154131_0041_T_000005,.tif,63,89,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154135_0043_T_000001.tif,Ori,train,hot cell,DJI_20231121154135_0043_T_000001,.tif,64,107,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154141_0046_T_000002.tif,Ori,train,hot cell,DJI_20231121154141_0046_T_000002,.tif,66,101,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154656_0194_T_000001.tif,Ori,train,hot cell,DJI_20231121154656_0194_T_000001,.tif,70,109,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121154953_0277_T_000003.tif,Ori,train,hot cell,DJI_20231121154953_0277_T_000003,.tif,69,110,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121155231_0351_T_000005.tif,Ori,train,hot cell,DJI_20231121155231_0351_T_000005,.tif,61,101,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121161500_0332_T_000001.tif,Ori,train,hot cell,DJI_20231121161500_0332_T_000001,.tif,68,119,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121165256_0607_T_000003.tif,Ori,train,hot cell,DJI_20231121165256_0607_T_000003,.tif,65,117,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121165256_0607_T_000004.tif,Ori,train,hot cell,DJI_20231121165256_0607_T_000004,.tif,64,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\05hot cell\DJI_20231121165256_0607_T_000006.tif,Ori,train,hot cell,DJI_20231121165256_0607_T_000006,.tif,66,101,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222132420_0852_T_000007.tif,Ori,train,shadow,DJI_20230222132420_0852_T_000007,.tif,54,69,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222143638_0628_T_000003.tif,Ori,train,shadow,DJI_20230222143638_0628_T_000003,.tif,55,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222143638_0628_T_000004.tif,Ori,train,shadow,DJI_20230222143638_0628_T_000004,.tif,55,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222143638_0628_T_000005.tif,Ori,train,shadow,DJI_20230222143638_0628_T_000005,.tif,55,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222143638_0628_T_000006.tif,Ori,train,shadow,DJI_20230222143638_0628_T_000006,.tif,55,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222143638_0628_T_000007.tif,Ori,train,shadow,DJI_20230222143638_0628_T_000007,.tif,52,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222144746_0061_T_000001.tif,Ori,train,shadow,DJI_20230222144746_0061_T_000001,.tif,54,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222144746_0061_T_000002.tif,Ori,train,shadow,DJI_20230222144746_0061_T_000002,.tif,53,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222144746_0061_T_000003.tif,Ori,train,shadow,DJI_20230222144746_0061_T_000003,.tif,54,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222144746_0061_T_000004.tif,Ori,train,shadow,DJI_20230222144746_0061_T_000004,.tif,55,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222151101_0774_T_000002.tif,Ori,train,shadow,DJI_20230222151101_0774_T_000002,.tif,50,40,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230222151101_0774_T_000003.tif,Ori,train,shadow,DJI_20230222151101_0774_T_000003,.tif,52,39,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000001.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000001,.tif,74,98,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000002.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000002,.tif,76,100,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000003.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000003,.tif,78,99,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000005.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000005,.tif,80,100,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000006.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000006,.tif,80,99,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105002_0435_T_000007.tif,Ori,train,shadow,DJI_20230223105002_0435_T_000007,.tif,80,100,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105632_0517_T_000001.tif,Ori,train,shadow,DJI_20230223105632_0517_T_000001,.tif,79,95,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105632_0517_T_000002.tif,Ori,train,shadow,DJI_20230223105632_0517_T_000002,.tif,81,94,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105632_0517_T_000004.tif,Ori,train,shadow,DJI_20230223105632_0517_T_000004,.tif,82,93,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105632_0517_T_000005.tif,Ori,train,shadow,DJI_20230223105632_0517_T_000005,.tif,83,93,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223105632_0517_T_000006.tif,Ori,train,shadow,DJI_20230223105632_0517_T_000006,.tif,81,93,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113140_0583_T_000007.tif,Ori,train,shadow,DJI_20230223113140_0583_T_000007,.tif,76,93,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113402_0647_T_000004.tif,Ori,train,shadow,DJI_20230223113402_0647_T_000004,.tif,67,90,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113457_0673_T_000001.tif,Ori,train,shadow,DJI_20230223113457_0673_T_000001,.tif,85,102,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113457_0673_T_000002.tif,Ori,train,shadow,DJI_20230223113457_0673_T_000002,.tif,84,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113504_0677_T_000002.tif,Ori,train,shadow,DJI_20230223113504_0677_T_000002,.tif,83,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113504_0677_T_000003.tif,Ori,train,shadow,DJI_20230223113504_0677_T_000003,.tif,82,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113504_0677_T_000004.tif,Ori,train,shadow,DJI_20230223113504_0677_T_000004,.tif,80,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113504_0677_T_000005.tif,Ori,train,shadow,DJI_20230223113504_0677_T_000005,.tif,78,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113504_0677_T_000006.tif,Ori,train,shadow,DJI_20230223113504_0677_T_000006,.tif,77,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113857_0779_T_000001.tif,Ori,train,shadow,DJI_20230223113857_0779_T_000001,.tif,82,99,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113857_0779_T_000002.tif,Ori,train,shadow,DJI_20230223113857_0779_T_000002,.tif,80,98,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223113857_0779_T_000003.tif,Ori,train,shadow,DJI_20230223113857_0779_T_000003,.tif,79,98,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223114639_0970_T_000001.tif,Ori,train,shadow,DJI_20230223114639_0970_T_000001,.tif,82,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223114641_0971_T_000003.tif,Ori,train,shadow,DJI_20230223114641_0971_T_000003,.tif,84,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223114736_0992_T_000005.tif,Ori,train,shadow,DJI_20230223114736_0992_T_000005,.tif,88,106,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223115154_0158_T_000003.tif,Ori,train,shadow,DJI_20230223115154_0158_T_000003,.tif,81,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223115250_0191_T_000003.tif,Ori,train,shadow,DJI_20230223115250_0191_T_000003,.tif,82,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223120412_0441_T_000001.tif,Ori,train,shadow,DJI_20230223120412_0441_T_000001,.tif,81,106,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223120412_0441_T_000002.tif,Ori,train,shadow,DJI_20230223120412_0441_T_000002,.tif,78,100,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223120412_0441_T_000003.tif,Ori,train,shadow,DJI_20230223120412_0441_T_000003,.tif,81,104,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223120412_0441_T_000004.tif,Ori,train,shadow,DJI_20230223120412_0441_T_000004,.tif,76,102,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123506_0381_T_000003.tif,Ori,train,shadow,DJI_20230223123506_0381_T_000003,.tif,71,91,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123506_0381_T_000004.tif,Ori,train,shadow,DJI_20230223123506_0381_T_000004,.tif,69,91,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123506_0381_T_000005.tif,Ori,train,shadow,DJI_20230223123506_0381_T_000005,.tif,68,91,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123703_0438_T_000001.tif,Ori,train,shadow,DJI_20230223123703_0438_T_000001,.tif,79,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123703_0438_T_000002.tif,Ori,train,shadow,DJI_20230223123703_0438_T_000002,.tif,76,102,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123703_0438_T_000004.tif,Ori,train,shadow,DJI_20230223123703_0438_T_000004,.tif,79,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123703_0438_T_000005.tif,Ori,train,shadow,DJI_20230223123703_0438_T_000005,.tif,82,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123703_0438_T_000007.tif,Ori,train,shadow,DJI_20230223123703_0438_T_000007,.tif,81,101,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223123708_0441_T_000002.tif,Ori,train,shadow,DJI_20230223123708_0441_T_000002,.tif,82,101,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223124027_0535_T_000003.tif,Ori,train,shadow,DJI_20230223124027_0535_T_000003,.tif,72,87,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223124027_0535_T_000004.tif,Ori,train,shadow,DJI_20230223124027_0535_T_000004,.tif,72,88,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223124027_0535_T_000005.tif,Ori,train,shadow,DJI_20230223124027_0535_T_000005,.tif,69,88,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223124027_0535_T_000006.tif,Ori,train,shadow,DJI_20230223124027_0535_T_000006,.tif,67,88,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223125908_0889_T_000004.tif,Ori,train,shadow,DJI_20230223125908_0889_T_000004,.tif,72,82,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223132418_0330_T_000001.tif,Ori,train,shadow,DJI_20230223132418_0330_T_000001,.tif,82,103,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223132418_0330_T_000002.tif,Ori,train,shadow,DJI_20230223132418_0330_T_000002,.tif,84,102,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223132652_0415_T_000001.tif,Ori,train,shadow,DJI_20230223132652_0415_T_000001,.tif,86,110,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230223132652_0415_T_000003.tif,Ori,train,shadow,DJI_20230223132652_0415_T_000003,.tif,84,108,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230227164926_0745_T_000002.tif,Ori,train,shadow,DJI_20230227164926_0745_T_000002,.tif,104,69,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230227165612_0112_T_000003.tif,Ori,train,shadow,DJI_20230227165612_0112_T_000003,.tif,74,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230227165612_0112_T_000004.tif,Ori,train,shadow,DJI_20230227165612_0112_T_000004,.tif,72,105,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315105505_0444_T_000009.tif,Ori,train,shadow,DJI_20230315105505_0444_T_000009,.tif,26,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315105505_0444_T_000010.tif,Ori,train,shadow,DJI_20230315105505_0444_T_000010,.tif,25,43,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315111900_0282_T_000005.tif,Ori,train,shadow,DJI_20230315111900_0282_T_000005,.tif,22,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315111900_0282_T_000006.tif,Ori,train,shadow,DJI_20230315111900_0282_T_000006,.tif,23,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315111900_0282_T_000007.tif,Ori,train,shadow,DJI_20230315111900_0282_T_000007,.tif,23,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315113007_0479_T_000001.tif,Ori,train,shadow,DJI_20230315113007_0479_T_000001,.tif,22,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315113007_0479_T_000002.tif,Ori,train,shadow,DJI_20230315113007_0479_T_000002,.tif,22,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315113007_0479_T_000003.tif,Ori,train,shadow,DJI_20230315113007_0479_T_000003,.tif,22,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000004.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000004,.tif,24,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000006.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000006,.tif,26,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000007.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000007,.tif,23,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000008.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000008,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000009.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000009,.tif,23,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000010.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000010,.tif,22,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000013.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000013,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315135932_0395_T_000014.tif,Ori,train,shadow,DJI_20230315135932_0395_T_000014,.tif,22,41,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315144316_0051_T_000005.tif,Ori,train,shadow,DJI_20230315144316_0051_T_000005,.tif,23,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315144316_0051_T_000006.tif,Ori,train,shadow,DJI_20230315144316_0051_T_000006,.tif,23,46,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000005.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000005,.tif,23,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000007.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000007,.tif,25,45,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000008.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000008,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000009.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000009,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000010.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000010,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000011.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000011,.tif,24,44,3,False
../data/raw/PVF-10\PVF_10_Ori\train\06shadow\DJI_20230315163524_0161_T_000012.tif,Ori,train,shadow,DJI_20230315163524_0161_T_000012,.tif,22,43,3,False
